Store,Dept,Date,Weekly_Sales,IsHoliday
2,9,2012-09-07,42192.57,True
2,9,2012-09-14,34082.12,False
2,9,2012-09-21,36253.12,False
2,9,2012-10-05,34945.8,False
2,9,2012-10-12,32922.31,False
2,9,2012-10-26,34790.0,False
2,10,2011-11-18,35556.45,False
2,10,2011-12-02,39676.61,False
2,10,2011-12-09,40384.43,False
2,10,2011-12-30,35351.73,True
2,10,2012-01-06,32722.18,False
2,10,2012-01-13,30214.07,False
2,10,2012-01-20,31155.44,False
2,10,2012-01-27,29219.57,False
2,10,2012-02-03,39020.89,False
2,10,2012-02-17,41403.29,False
2,10,2012-02-24,38434.79,False
2,10,2012-03-02,45681.61,False
2,10,2012-03-16,40452.9,False
2,10,2012-04-06,46407.07,False
2,10,2012-04-13,35947.67,False
2,10,2012-04-20,39143.02,False
2,10,2012-04-27,37283.81,False
2,10,2012-05-04,40760.8,False
2,10,2012-05-11,37332.0,False
2,10,2012-05-25,39541.31,False
2,10,2012-06-15,37707.93,False
2,10,2012-06-22,40477.12,False
2,10,2012-07-06,44800.52,False
2,10,2012-07-20,39567.8,False
2,10,2012-07-27,38330.34,False
2,10,2012-08-03,44013.33,False
2,10,2012-08-17,35939.84,False
2,10,2012-08-24,38347.44,False
2,10,2012-09-07,38206.66,True
2,10,2012-09-21,34731.68,False
2,10,2012-09-28,37104.67,False
2,10,2012-10-05,36361.28,False
2,10,2012-10-12,35332.34,False
2,10,2012-10-19,35721.09,False
2,11,2011-11-18,19946.27,False
2,11,2011-11-25,26977.29,True
2,11,2011-12-02,32380.26,False
2,11,2011-12-16,27445.32,False
2,11,2011-12-23,33074.28,False
2,11,2012-01-20,19829.15,False
2,11,2012-01-27,23482.78,False
2,11,2012-02-03,19342.08,False
2,11,2012-02-10,21944.35,True
2,11,2012-03-09,18203.78,False
2,11,2012-03-16,22737.58,False
2,11,2012-03-23,19196.79,False
2,11,2012-03-30,19728.57,False
2,11,2012-04-13,18762.92,False
2,11,2012-04-20,20007.3,False
2,11,2012-04-27,19100.83,False
2,11,2012-05-04,25179.53,False
2,11,2012-05-11,25065.28,False
2,11,2012-05-18,19161.59,False
2,11,2012-05-25,24026.31,False
2,11,2012-06-01,25067.26,False
2,11,2012-06-08,26233.68,False
2,11,2012-07-06,30681.78,False
2,11,2012-07-13,26051.86,False
2,11,2012-07-20,23285.82,False
2,11,2012-07-27,25901.75,False
2,11,2012-08-03,34090.06,False
2,11,2012-08-10,24323.07,False
2,11,2012-08-17,19550.71,False
2,11,2012-08-24,18304.48,False
2,11,2012-08-31,19048.29,False
2,11,2012-09-07,22637.2,True
2,11,2012-09-14,16955.5,False
2,11,2012-09-28,16867.42,False
2,11,2012-10-05,19152.2,False
2,11,2012-10-12,20823.63,False
2,11,2012-10-19,18513.04,False
2,12,2011-11-11,6240.13,False
2,12,2011-11-18,6791.9,False
2,12,2011-12-02,7490.07,False
2,12,2011-12-09,5987.98,False
2,12,2011-12-16,6106.27,False
2,12,2011-12-30,5327.95,True
2,12,2012-01-20,6329.54,False
2,12,2012-02-03,5841.18,False
2,12,2012-02-17,7024.05,False
2,12,2012-02-24,7739.02,False
2,12,2012-03-02,8144.35,False
2,12,2012-03-09,7620.7,False
2,12,2012-03-16,9050.3,False
2,12,2012-03-23,7395.2,False
2,12,2012-03-30,8558.41,False
2,12,2012-04-20,7502.41,False
2,12,2012-04-27,9289.76,False
2,12,2012-05-04,8450.56,False
2,12,2012-05-18,9432.88,False
2,12,2012-05-25,8279.28,False
2,12,2012-06-08,8236.71,False
2,12,2012-06-15,8686.06,False
2,12,2012-06-22,8138.75,False
2,12,2012-06-29,8932.05,False
2,12,2012-07-06,8186.17,False
2,12,2012-07-13,8725.05,False
2,12,2012-07-27,8692.91,False
2,12,2012-08-03,7916.28,False
2,12,2012-08-10,7973.64,False
2,12,2012-08-17,7657.49,False
2,12,2012-08-24,9590.91,False
2,12,2012-08-31,7257.77,False
2,12,2012-09-07,7695.58,True
2,12,2012-09-14,7606.98,False
2,12,2012-09-28,8029.62,False
2,12,2012-10-05,7107.15,False
2,12,2012-10-12,7161.14,False
2,12,2012-10-26,8060.19,False
2,13,2011-11-25,45221.05,True
2,13,2011-12-02,41985.3,False
2,13,2011-12-09,41300.96,False
2,13,2011-12-23,45358.28,False
2,13,2012-01-06,46230.05,False
2,13,2012-01-20,42850.02,False
2,13,2012-01-27,42017.51,False
2,13,2012-02-03,46869.35,False
2,13,2012-02-17,46172.03,False
2,13,2012-02-24,45058.78,False
2,13,2012-03-02,48866.39,False
2,13,2012-03-09,44727.74,False
2,13,2012-03-23,43704.89,False
2,13,2012-03-30,45316.37,False
2,13,2012-04-13,43826.64,False
2,13,2012-04-20,46514.01,False
2,13,2012-04-27,43820.31,False
2,13,2012-05-11,44945.28,False
2,13,2012-06-15,46617.55,False
2,13,2012-06-22,46317.67,False
2,13,2012-06-29,47493.59,False
2,13,2012-07-06,49805.45,False
2,13,2012-07-20,46537.71,False
2,13,2012-08-03,47817.73,False
2,13,2012-08-10,45416.76,False
2,13,2012-08-17,45854.8,False
2,13,2012-08-24,46305.29,False
2,13,2012-08-31,47502.6,False
2,13,2012-09-07,46471.17,True
2,13,2012-09-21,45159.15,False
2,13,2012-10-05,50442.51,False
2,13,2012-10-12,44493.28,False
2,13,2012-10-19,45272.78,False
2,13,2012-10-26,47892.06,False
2,14,2011-11-11,22006.37,False
2,14,2011-11-18,25460.97,False
2,14,2011-11-25,63334.0,True
2,14,2011-12-02,26538.9,False
2,14,2011-12-09,33026.41,False
2,14,2011-12-16,40104.81,False
2,14,2011-12-23,67053.47,False
2,14,2011-12-30,30419.21,True
2,14,2012-01-06,20087.89,False
2,14,2012-01-20,18993.71,False
2,14,2012-02-03,24060.84,False
2,14,2012-02-10,26428.15,True
2,14,2012-03-23,17022.52,False
2,14,2012-04-06,19585.46,False
2,14,2012-04-13,22766.23,False
2,14,2012-05-25,20048.95,False
2,14,2012-06-01,22565.57,False
2,14,2012-06-15,21919.88,False
2,14,2012-06-29,20047.01,False
2,14,2012-07-06,23682.42,False
2,14,2012-07-20,15821.3,False
2,14,2012-07-27,18600.51,False
2,14,2012-08-10,17308.87,False
2,14,2012-08-17,17888.07,False
2,14,2012-08-24,17374.02,False
2,14,2012-08-31,17516.64,False
2,14,2012-09-14,15959.23,False
2,14,2012-09-28,14039.31,False
2,14,2012-10-12,18380.89,False
2,14,2012-10-19,19174.57,False
2,16,2011-11-11,5551.97,False
2,16,2011-11-18,6351.17,False
2,16,2011-12-02,5247.3,False
2,16,2011-12-09,5540.47,False
2,16,2011-12-23,6874.56,False
2,16,2011-12-30,6120.69,True
2,16,2012-01-06,6857.17,False
2,16,2012-01-20,6390.02,False
2,16,2012-01-27,6766.53,False
2,16,2012-02-03,12100.76,False
2,16,2012-02-10,14331.81,True
2,16,2012-02-17,11628.3,False
2,16,2012-02-24,18344.1,False
2,16,2012-03-02,29071.02,False
2,16,2012-03-16,38449.89,False
2,16,2012-03-23,39796.37,False
2,16,2012-03-30,57270.21,False
2,16,2012-04-06,58753.03,False
2,16,2012-04-13,49269.1,False
2,16,2012-04-27,47384.36,False
2,16,2012-05-04,54561.21,False
2,16,2012-05-11,45366.08,False
2,16,2012-05-18,44772.09,False
2,16,2012-05-25,53840.9,False
2,16,2012-06-01,51827.41,False
2,16,2012-06-08,44017.97,False
2,16,2012-06-15,42603.99,False
2,16,2012-06-22,45878.38,False
2,16,2012-06-29,48796.53,False
2,16,2012-07-06,49878.72,False
2,16,2012-07-13,28746.12,False
2,16,2012-07-20,30715.15,False
2,16,2012-08-03,30756.74,False
2,16,2012-08-10,24513.0,False
2,16,2012-08-24,20245.01,False
2,16,2012-09-07,21633.53,True
2,16,2012-09-21,11361.67,False
2,16,2012-09-28,10878.34,False
2,16,2012-10-05,7781.04,False
2,16,2012-10-12,8109.4,False
2,16,2012-10-26,7487.94,False
2,17,2011-11-11,13599.24,False
2,17,2011-11-18,13481.43,False
2,17,2011-12-09,18441.24,False
2,17,2011-12-16,21383.78,False
2,17,2011-12-23,32817.23,False
2,17,2012-01-06,14106.21,False
2,17,2012-01-20,14019.6,False
2,17,2012-02-03,15024.68,False
2,17,2012-02-10,17675.28,True
2,17,2012-02-17,17462.79,False
2,17,2012-02-24,18727.27,False
2,17,2012-03-02,15866.49,False
2,17,2012-03-16,15851.1,False
2,17,2012-03-23,12921.86,False
2,17,2012-04-06,13263.58,False
2,17,2012-04-20,11741.15,False
2,17,2012-05-04,13016.09,False
2,17,2012-05-18,16087.01,False
2,17,2012-05-25,12672.66,False
2,17,2012-06-01,12311.16,False
2,17,2012-06-08,13684.66,False
2,17,2012-06-15,14742.77,False
2,17,2012-06-22,13206.37,False
2,17,2012-07-13,12561.5,False
2,17,2012-08-03,14022.9,False
2,17,2012-08-10,13756.98,False
2,17,2012-08-24,13421.8,False
2,17,2012-08-31,14446.1,False
2,17,2012-09-07,13742.84,True
2,17,2012-09-21,13248.59,False
2,17,2012-10-05,13752.23,False
2,17,2012-10-26,12016.19,False
2,18,2011-11-11,14970.51,False
2,18,2011-11-25,50925.45,True
2,18,2011-12-09,56172.54,False
2,18,2011-12-16,50865.48,False
2,18,2011-12-23,38458.19,False
2,18,2011-12-30,36279.02,True
2,18,2012-01-06,11130.93,False
2,18,2012-02-03,4159.51,False
2,18,2012-02-17,33202.85,False
2,18,2012-02-24,3278.68,False
2,18,2012-03-16,2414.56,False
2,18,2012-03-23,3237.63,False
2,18,2012-03-30,5961.59,False
2,18,2012-04-13,8991.99,False
2,18,2012-04-20,370.8,False
2,18,2012-04-27,0.1,False
2,18,2012-05-11,0.1,False
2,18,2012-05-18,0.1,False
2,18,2012-08-03,14.91,False
2,18,2012-08-10,20.91,False
2,18,2012-08-17,6.97,False
2,18,2012-08-24,66.67,False
2,18,2012-08-31,568.28,False
2,18,2012-09-21,7678.69,False
2,18,2012-09-28,10341.89,False
2,18,2012-10-12,17327.28,False
2,18,2012-10-19,20327.21,False
2,18,2012-10-26,26085.43,False
2,19,2011-11-11,3935.94,False
2,19,2011-11-18,3775.61,False
2,19,2011-11-25,4002.66,True
2,19,2011-12-02,4815.72,False
2,19,2011-12-16,4518.92,False
2,19,2011-12-30,3118.72,True
2,19,2012-01-06,3262.54,False
2,19,2012-01-13,3190.59,False
2,19,2012-02-03,3853.08,False
2,19,2012-02-10,4151.04,True
2,19,2012-03-16,4046.09,False
2,19,2012-03-23,3651.41,False
2,19,2012-03-30,3199.35,False
2,19,2012-04-06,3369.52,False
2,19,2012-04-13,3399.48,False
2,19,2012-04-20,3626.29,False
2,19,2012-04-27,3142.56,False
2,19,2012-05-11,4061.81,False
2,19,2012-05-18,3756.08,False
2,19,2012-05-25,3973.02,False
2,19,2012-06-01,3546.99,False
2,19,2012-06-08,3771.5,False
2,19,2012-06-15,3054.04,False
2,19,2012-06-22,3428.13,False
2,19,2012-06-29,3402.55,False
2,19,2012-07-06,2304.07,False
2,19,2012-07-13,3186.42,False
2,19,2012-07-27,3261.07,False
2,19,2012-08-17,3647.23,False
2,19,2012-08-24,4444.18,False
2,19,2012-09-07,3281.69,True
2,19,2012-09-14,3155.08,False
2,19,2012-09-21,3776.77,False
2,19,2012-10-05,4099.12,False
2,19,2012-10-19,3290.89,False
2,20,2011-11-18,4609.69,False
2,20,2011-11-25,9080.75,True
2,20,2011-12-02,4496.79,False
2,20,2011-12-09,4681.06,False
2,20,2011-12-16,4858.32,False
2,20,2011-12-23,7703.23,False
2,20,2011-12-30,4632.03,True
2,20,2012-01-06,5656.33,False
2,20,2012-01-13,4767.65,False
2,20,2012-01-20,5157.23,False
2,20,2012-01-27,4868.72,False
2,20,2012-02-03,6396.85,False
2,20,2012-02-10,7270.45,True
2,20,2012-02-24,7272.5,False
2,20,2012-03-02,7512.6,False
2,20,2012-03-16,6714.12,False
2,20,2012-03-23,5641.89,False
2,20,2012-03-30,5226.15,False
2,20,2012-04-27,5577.12,False
2,20,2012-05-04,5345.25,False
2,20,2012-05-18,6321.54,False
2,20,2012-06-22,6736.25,False
2,20,2012-06-29,6977.56,False
2,20,2012-07-13,5855.37,False
2,20,2012-07-20,6206.31,False
2,20,2012-07-27,6021.36,False
2,20,2012-08-03,6823.79,False
2,20,2012-08-10,5915.87,False
2,20,2012-09-07,4927.99,True
2,20,2012-09-28,4003.31,False
2,20,2012-10-12,4611.52,False
2,20,2012-10-19,4463.78,False
2,20,2012-10-26,3690.65,False
2,21,2011-11-11,10535.35,False
2,21,2011-11-18,9330.41,False
2,21,2011-12-02,9695.55,False
2,21,2011-12-30,7873.65,True
2,21,2012-01-06,8154.63,False
2,21,2012-01-13,8208.17,False
2,21,2012-01-20,8457.0,False
2,21,2012-01-27,7767.15,False
2,21,2012-02-03,8852.23,False
2,21,2012-02-17,9390.08,False
2,21,2012-02-24,9471.68,False
2,21,2012-03-02,9860.07,False
2,21,2012-03-09,9884.76,False
2,21,2012-03-23,8674.57,False
2,21,2012-03-30,10124.45,False
2,21,2012-04-06,10106.41,False
2,21,2012-04-13,9092.4,False
2,21,2012-04-20,8874.06,False
2,21,2012-04-27,8133.31,False
2,21,2012-05-04,8238.31,False
2,21,2012-05-18,8450.82,False
2,21,2012-05-25,8227.68,False
2,21,2012-06-01,7567.53,False
2,21,2012-06-08,7823.94,False
2,21,2012-06-15,7826.65,False
2,21,2012-06-22,7672.0,False
2,21,2012-06-29,7845.35,False
2,21,2012-07-06,8662.35,False
2,21,2012-07-13,7938.67,False
2,21,2012-07-27,8001.08,False
2,21,2012-08-10,8605.48,False
2,21,2012-08-17,8420.22,False
2,21,2012-08-31,9235.42,False
2,21,2012-09-07,9360.64,True
2,21,2012-09-14,8612.57,False
2,21,2012-09-21,7709.25,False
2,21,2012-09-28,7547.16,False
2,21,2012-10-12,8406.99,False
2,21,2012-10-26,7985.45,False
2,22,2011-11-11,13515.47,False
2,22,2011-11-18,11046.93,False
2,22,2011-11-25,26993.34,True
2,22,2011-12-02,16016.91,False
2,22,2011-12-09,18218.17,False
2,22,2011-12-16,20351.91,False
2,22,2011-12-23,29263.28,False
2,22,2011-12-30,14628.24,True
2,22,2012-01-20,11406.28,False
2,22,2012-02-03,16903.99,False
2,22,2012-02-24,19685.76,False
2,22,2012-03-02,17866.79,False
2,22,2012-03-09,15300.79,False
2,22,2012-03-16,14209.91,False
2,22,2012-03-23,11234.12,False
2,22,2012-04-06,12376.26,False
2,22,2012-04-13,8896.65,False
2,22,2012-04-20,11817.63,False
2,22,2012-05-18,11921.94,False
2,22,2012-05-25,8497.76,False
2,22,2012-06-01,10169.55,False
2,22,2012-06-08,10275.16,False
2,22,2012-06-29,9840.5,False
2,22,2012-07-13,11690.51,False
2,22,2012-08-03,12704.04,False
2,22,2012-08-10,12684.7,False
2,22,2012-08-31,12980.36,False
2,22,2012-09-14,11627.47,False
2,22,2012-09-21,12869.42,False
2,22,2012-09-28,10296.29,False
2,22,2012-10-05,13876.22,False
2,22,2012-10-12,14586.06,False
2,22,2012-10-19,11371.19,False
2,22,2012-10-26,13208.75,False
2,23,2011-11-11,30482.45,False
2,23,2011-11-18,25253.1,False
2,23,2011-11-25,37493.36,True
2,23,2011-12-23,82601.72,False
2,23,2012-01-06,21735.59,False
2,23,2012-01-20,20133.52,False
2,23,2012-02-03,22572.73,False
2,23,2012-02-10,30778.67,True
2,23,2012-02-17,32908.23,False
2,23,2012-03-02,27084.02,False
2,23,2012-03-09,26863.95,False
2,23,2012-03-16,28185.45,False
2,23,2012-03-23,23949.14,False
2,23,2012-03-30,27934.15,False
2,23,2012-04-13,26763.12,False
2,23,2012-04-20,27718.98,False
2,23,2012-04-27,23811.86,False
2,23,2012-05-04,30071.79,False
2,23,2012-05-11,26503.72,False
2,23,2012-05-18,28418.49,False
2,23,2012-05-25,27119.98,False
2,23,2012-06-01,32328.81,False
2,23,2012-06-15,35212.8,False
2,23,2012-06-22,36067.2,False
2,23,2012-06-29,30546.33,False
2,23,2012-07-06,33375.79,False
2,23,2012-07-13,27272.16,False
2,23,2012-07-20,28345.05,False
2,23,2012-07-27,25824.58,False
2,23,2012-08-03,29065.41,False
2,23,2012-08-10,29282.18,False
2,23,2012-08-17,32212.01,False
2,23,2012-08-31,29981.95,False
2,23,2012-09-14,20513.8,False
2,23,2012-09-21,19813.34,False
2,23,2012-09-28,16752.99,False
2,23,2012-10-05,23322.7,False
2,23,2012-10-12,29792.09,False
2,24,2011-11-18,6915.09,False
2,24,2011-11-25,14529.15,True
2,24,2011-12-09,26097.66,False
2,24,2011-12-23,17986.73,False
2,24,2011-12-30,5483.91,True
2,24,2012-01-20,4193.36,False
2,24,2012-01-27,4313.9,False
2,24,2012-02-03,6176.76,False
2,24,2012-02-10,8517.62,True
2,24,2012-02-17,7097.11,False
2,24,2012-03-09,6195.81,False
2,24,2012-03-16,6270.24,False
2,24,2012-03-23,5013.95,False
2,24,2012-04-27,4841.61,False
2,24,2012-05-04,5645.77,False
2,24,2012-05-18,5386.14,False
2,24,2012-05-25,5939.51,False
2,24,2012-06-01,5785.3,False
2,24,2012-06-08,6175.22,False
2,24,2012-07-06,6235.94,False
2,24,2012-07-13,6422.58,False
2,24,2012-07-20,5989.26,False
2,24,2012-08-03,9553.0,False
2,24,2012-08-17,15501.67,False
2,24,2012-08-24,23163.57,False
2,24,2012-09-07,5525.58,True
2,24,2012-09-14,4813.31,False
2,24,2012-10-12,9575.68,False
2,24,2012-10-19,6937.84,False
2,24,2012-10-26,7820.52,False
2,25,2011-11-11,13738.08,False
2,25,2011-12-02,15445.98,False
2,25,2011-12-09,24058.76,False
2,25,2011-12-16,21668.16,False
2,25,2011-12-23,26814.72,False
2,25,2011-12-30,12141.41,True
2,25,2012-01-06,9560.36,False
2,25,2012-01-13,9588.34,False
2,25,2012-01-20,10127.64,False
2,25,2012-02-03,12435.94,False
2,25,2012-02-17,14198.49,False
2,25,2012-02-24,14996.91,False
2,25,2012-03-02,14379.23,False
2,25,2012-03-23,16867.16,False
2,25,2012-03-30,18367.41,False
2,25,2012-04-13,16904.37,False
2,25,2012-04-20,14871.96,False
2,25,2012-04-27,12961.33,False
2,25,2012-05-11,14370.04,False
2,25,2012-06-01,16089.96,False
2,25,2012-06-15,15002.93,False
2,25,2012-06-22,14921.58,False
2,25,2012-06-29,15096.38,False
2,25,2012-07-13,12719.4,False
2,25,2012-07-20,12762.42,False
2,25,2012-08-03,13023.42,False
2,25,2012-08-10,12611.44,False
2,25,2012-08-17,14073.8,False
2,25,2012-08-24,14991.37,False
2,25,2012-09-07,11377.59,True
2,25,2012-09-14,11613.66,False
2,25,2012-09-21,12410.97,False
2,25,2012-09-28,11893.45,False
2,25,2012-10-05,16415.05,False
2,25,2012-10-19,13573.3,False
2,26,2011-11-11,11442.32,False
2,26,2011-11-18,9077.37,False
2,26,2011-11-25,15642.36,True
2,26,2011-12-02,11870.34,False
2,26,2011-12-09,17785.07,False
2,26,2011-12-16,14195.06,False
2,26,2012-01-20,5820.49,False
2,26,2012-01-27,5831.27,False
2,26,2012-02-03,9349.84,False
2,26,2012-02-10,9919.39,True
2,26,2012-03-02,10576.16,False
2,26,2012-03-09,10482.88,False
2,26,2012-04-06,11900.55,False
2,26,2012-04-13,8447.95,False
2,26,2012-04-20,7731.8,False
2,26,2012-05-18,8143.01,False
2,26,2012-05-25,7345.38,False
2,26,2012-06-01,7594.74,False
2,26,2012-06-08,6937.26,False
2,26,2012-06-15,7291.87,False
2,26,2012-06-22,6767.98,False
2,26,2012-06-29,5937.57,False
2,26,2012-07-06,7139.51,False
2,26,2012-07-13,6705.78,False
2,26,2012-07-27,6048.51,False
2,26,2012-08-17,7246.76,False
2,26,2012-09-07,6747.98,True
2,26,2012-09-14,8578.81,False
2,26,2012-09-28,6520.65,False
2,26,2012-10-05,9979.28,False
2,26,2012-10-12,12950.43,False
2,27,2011-11-18,2285.07,False
2,27,2011-11-25,2914.17,True
2,27,2011-12-09,4701.74,False
2,27,2011-12-16,5402.85,False
2,27,2011-12-23,6765.2,False
2,27,2011-12-30,2841.71,True
2,27,2012-01-06,1769.13,False
2,27,2012-01-20,1685.16,False
2,27,2012-01-27,1731.93,False
2,27,2012-02-24,2049.42,False
2,27,2012-03-02,2180.14,False
2,27,2012-03-09,2010.0,False
2,27,2012-03-16,1718.14,False
2,27,2012-03-23,1456.14,False
2,27,2012-03-30,1153.55,False
2,27,2012-04-06,1331.1,False
2,27,2012-04-13,1353.89,False
2,27,2012-04-27,1345.0,False
2,27,2012-05-25,1096.82,False
2,27,2012-06-15,1302.47,False
2,27,2012-06-22,1309.0,False
2,27,2012-07-06,972.72,False
2,27,2012-07-13,1158.08,False
2,27,2012-07-20,1038.91,False
2,27,2012-07-27,1025.14,False
2,27,2012-08-03,1128.31,False
2,27,2012-08-17,1972.69,False
2,27,2012-08-24,2175.91,False
2,27,2012-08-31,2085.69,False
2,27,2012-09-07,1185.49,True
2,27,2012-09-28,1306.66,False
2,27,2012-10-12,1889.67,False
2,27,2012-10-19,2090.89,False
2,28,2011-11-11,971.24,False
2,28,2011-12-02,951.32,False
2,28,2011-12-16,1432.18,False
2,28,2011-12-23,1277.99,False
2,28,2012-01-06,830.61,False
2,28,2012-01-13,802.58,False
2,28,2012-01-27,900.94,False
2,28,2012-02-03,953.76,False
2,28,2012-02-10,1212.42,True
2,28,2012-02-24,1000.83,False
2,28,2012-03-02,874.65,False
2,28,2012-03-23,636.47,False
2,28,2012-04-13,808.3,False
2,28,2012-04-20,641.87,False
2,28,2012-05-04,559.27,False
2,28,2012-05-11,491.94,False
2,28,2012-05-18,624.96,False
2,28,2012-05-25,466.91,False
2,28,2012-06-01,475.69,False
2,28,2012-06-08,414.8,False
2,28,2012-06-22,393.1,False
2,28,2012-07-13,408.98,False
2,28,2012-07-27,328.78,False
2,28,2012-08-03,524.07,False
2,28,2012-08-10,443.47,False
2,28,2012-08-24,403.41,False
2,28,2012-09-07,389.55,True
2,28,2012-09-14,372.88,False
2,28,2012-09-21,498.39,False
2,28,2012-09-28,522.94,False
2,28,2012-10-05,736.0,False
2,28,2012-10-12,734.47,False
2,28,2012-10-19,783.49,False
2,28,2012-10-26,1025.47,False
2,29,2011-11-11,6768.82,False
2,29,2011-11-18,6302.9,False
2,29,2011-12-02,8355.44,False
2,29,2011-12-09,12149.61,False
2,29,2011-12-16,12831.95,False
2,29,2011-12-30,10734.87,True
2,29,2012-01-06,5580.99,False
2,29,2012-01-13,5811.07,False
2,29,2012-01-27,5831.56,False
2,29,2012-02-03,8768.61,False
2,29,2012-02-10,9347.61,True
2,29,2012-02-24,7069.02,False
2,29,2012-03-02,7331.7,False
2,29,2012-03-09,6831.84,False
2,29,2012-03-16,6268.03,False
2,29,2012-03-23,6773.52,False
2,29,2012-04-06,5232.37,False
2,29,2012-04-20,6299.4,False
2,29,2012-05-18,7823.38,False
2,29,2012-06-01,5611.84,False
2,29,2012-06-08,5742.21,False
2,29,2012-06-15,5698.79,False
2,29,2012-06-29,5614.75,False
2,29,2012-07-06,6237.6,False
2,29,2012-07-13,6213.81,False
2,29,2012-07-27,5960.88,False
2,29,2012-08-03,6938.9,False
2,29,2012-08-17,7122.72,False
2,29,2012-08-24,6967.7,False
2,29,2012-09-07,5784.06,True
2,29,2012-09-21,5379.34,False
2,29,2012-09-28,5609.07,False
2,29,2012-10-05,6221.06,False
2,29,2012-10-12,5758.86,False
2,29,2012-10-19,6239.78,False
2,30,2011-11-18,3632.94,False
2,30,2011-11-25,3785.8,True
2,30,2011-12-09,3510.07,False
2,30,2011-12-16,3625.52,False
2,30,2011-12-23,4617.33,False
2,30,2011-12-30,3698.96,True
2,30,2012-01-13,3215.58,False
2,30,2012-01-27,3680.4,False
2,30,2012-02-03,4907.38,False
2,30,2012-02-10,6147.64,True
2,30,2012-02-17,4742.86,False
2,30,2012-02-24,5207.0,False
2,30,2012-03-09,4601.15,False
2,30,2012-03-23,3828.62,False
2,30,2012-03-30,5074.98,False
2,30,2012-04-13,4295.54,False
2,30,2012-04-27,3993.04,False
2,30,2012-05-04,5119.1,False
2,30,2012-05-11,4802.32,False
2,30,2012-06-01,4143.94,False
2,30,2012-06-08,4726.76,False
2,30,2012-06-15,5125.7,False
2,30,2012-06-22,5301.21,False
2,30,2012-06-29,4257.68,False
2,30,2012-07-13,4304.14,False
2,30,2012-07-20,4692.12,False
2,30,2012-07-27,4643.57,False
2,30,2012-08-10,4691.62,False
2,30,2012-08-24,5634.34,False
2,30,2012-09-07,4531.46,True
2,30,2012-09-14,3377.26,False
2,30,2012-09-21,4357.42,False
2,30,2012-09-28,3307.9,False
2,30,2012-10-12,3085.98,False
2,30,2012-10-26,3869.88,False
2,31,2011-11-11,3681.61,False
2,31,2011-11-18,3485.31,False
2,31,2011-12-09,8858.68,False
2,31,2011-12-16,7662.56,False
2,31,2011-12-23,9667.63,False
2,31,2011-12-30,3223.88,True
2,31,2012-01-13,2693.57,False
2,31,2012-01-20,2954.07,False
2,31,2012-01-27,3095.22,False
2,31,2012-02-03,3455.59,False
2,31,2012-02-17,3700.35,False
2,31,2012-02-24,3760.23,False
2,31,2012-03-02,3195.08,False
2,31,2012-03-16,3266.96,False
2,31,2012-03-23,3076.88,False
2,31,2012-04-06,3042.96,False
2,31,2012-04-13,2465.94,False
2,31,2012-04-20,2738.09,False
2,31,2012-05-04,2545.62,False
2,31,2012-05-11,2657.86,False
2,31,2012-05-18,2584.21,False
2,31,2012-06-29,2157.82,False
2,31,2012-07-13,3607.74,False
2,31,2012-07-20,3886.36,False
2,31,2012-07-27,4235.22,False
2,31,2012-08-10,5415.94,False
2,31,2012-08-17,7105.19,False
2,31,2012-08-24,9557.16,False
2,31,2012-08-31,9725.14,False
2,31,2012-09-07,2540.6,True
2,31,2012-09-14,2756.99,False
2,31,2012-10-05,4373.06,False
2,31,2012-10-12,3772.19,False
2,31,2012-10-19,3267.08,False
2,32,2011-11-18,10775.96,False
2,32,2011-12-02,12792.24,False
2,32,2011-12-16,23953.0,False
2,32,2011-12-23,48392.45,False
2,32,2011-12-30,16506.96,True
2,32,2012-01-06,7602.92,False
2,32,2012-01-20,7404.55,False
2,32,2012-02-03,11856.72,False
2,32,2012-02-17,26006.61,False
2,32,2012-02-24,12616.36,False
2,32,2012-03-09,10818.66,False
2,32,2012-03-30,8596.99,False
2,32,2012-04-06,10637.64,False
2,32,2012-04-20,9727.66,False
2,32,2012-04-27,7198.48,False
2,32,2012-05-11,13865.52,False
2,32,2012-05-18,20179.74,False
2,32,2012-05-25,11064.11,False
2,32,2012-06-15,11045.13,False
2,32,2012-06-22,11071.69,False
2,32,2012-06-29,9339.3,False
2,32,2012-07-13,9185.19,False
2,32,2012-07-20,10291.21,False
2,32,2012-08-03,9793.91,False
2,32,2012-08-10,8499.08,False
2,32,2012-08-17,9407.96,False
2,32,2012-08-24,8566.08,False
2,32,2012-09-14,8828.85,False
2,32,2012-09-21,9328.57,False
2,32,2012-09-28,8172.35,False
2,32,2012-10-05,7212.11,False
2,32,2012-10-19,10171.03,False
2,33,2011-11-18,6316.94,False
2,33,2011-12-02,11130.44,False
2,33,2011-12-09,23854.41,False
2,33,2011-12-16,15695.93,False
2,33,2011-12-23,17889.67,False
2,33,2012-01-06,3734.79,False
2,33,2012-01-20,3530.41,False
2,33,2012-02-03,4953.62,False
2,33,2012-02-10,7410.39,True
2,33,2012-02-24,5657.53,False
2,33,2012-03-02,6062.33,False
2,33,2012-03-09,5788.82,False
2,33,2012-03-16,6447.58,False
2,33,2012-03-23,5763.23,False
2,33,2012-03-30,5694.0,False
2,33,2012-04-06,7842.24,False
2,33,2012-04-13,5837.27,False
2,33,2012-04-20,5041.18,False
2,33,2012-04-27,4557.83,False
2,33,2012-05-04,6277.88,False
